직무코드,직무대분류,직무중분류,직무소분류,상세분류,산업,캠프명
IT-N/A-IT,IT/SW,IT,IT,N/A,IT,IT 8개 직무 기초체험으로 나에게 맞는 적성 찾고 기술역량 키우기
IT-N/A-IT,IT/SW,IT,IT,N/A,IT,"시스템개발, 아키텍트, 기획을 모두 경험한 현직자가 알려주는 IT 실무"
IT-N/A-IT,IT/SW,IT,IT,N/A,IT,차근차근 기초 다지기 : 밑바닥부터 시작하는 서버&프론트 개발 실무 체험
IT-N/A-금융,IT/SW,IT,IT,N/A,금융,"금융 IT 개발 실무 경험하기 : API 개발, DB 조회, 배포 등"
IT-N/A-정부/공공기관,IT/SW,IT,IT,N/A,정부/공공기관,공기업 현직자에게 배우는 IT기획 실무
IT-시스템관리-IT,IT/SW,IT,IT,시스템관리,IT,금융 IT 공기업 현직자와 함께하는 Linux기반 IT 운영 실무 경험!
IT-취업컨설팅-IT,IT/SW,IT,IT,취업컨설팅,IT,"IT취업 컨설팅, 8개 직무 포트폴리오부터 모의 면접까지"
IT-클라우드-IT,IT/SW,IT,IT,클라우드,IT,대기업 IT현직자와 함께 클라우드 AWS 구축부터 운영까지 실무 AtoZ
IT-클라우드-IT,IT/SW,IT,IT,클라우드,IT,"글로벌 대기업 12년차 현업자와 AWS 백엔드개발, 클라우드직무 AtoZ"
SW개발-DevOps-IT,IT/SW,SW개발,SW개발,DevOps,IT,"대기업 엔지니어와 파이썬개발, DB구성, 라이브 배포까지 DevOps실무"
SW개발-N/A-IT,IT/SW,SW개발,SW개발,N/A,IT,SW개발자의 프로그램 개발 과정 체험! 소스 분석부터 버그 수정까지!
SW개발-N/A-IT,IT/SW,SW개발,SW개발,N/A,IT,IT 대기업 현업 개발자와 함께 하는 SW개발 실무
SW개발-N/A-IT,IT/SW,SW개발,SW개발,N/A,IT,"SW개발 실무, 설계부터 pkg업그레이드까지 모두 경험하기"
SW개발-N/A-IT,IT/SW,SW개발,SW개발,N/A,IT,블록체인 스타트업 현업 개발자와 함께 하는 SW개발 실무
SW개발-N/A-자동차,IT/SW,SW개발,SW개발,N/A,자동차,"자율주행 로봇부터 자동차까지, 대기업 SW개발 현직자와 실무 경험하기"
SW개발-N/A-자동차,IT/SW,SW개발,SW개발,N/A,자동차,임베디드 SW개발자와 함께 가상 MCU로 배우는 실무 체험
SW개발-N/A-전자/기계,IT/SW,SW개발,SW개발,N/A,전자/기계,학교엔 없는 실제 SW개발팀 업무 프로세스를 배우세요
SW개발-SW개발-자동차,IT/SW,SW개발,SW개발,SW개발,자동차,자동차 공학박사와 함께하는 전기차 자율주행차 SW개발 실무
SW개발-디자인패턴-IT,IT/SW,SW개발,SW개발,디자인패턴,IT,IT대기업 현직자가 알려주는 디자인 패턴으로 진짜 실무 개발 역량 키우기
SW개발-로봇개발-제조업,IT/SW,SW개발,SW개발,로봇개발,제조업,대기업 로봇 개발자와 함께하는 'SW개발' 실무 성과 만들기
SW개발-모던cpp-IT,IT/SW,SW개발,SW개발,모던cpp,IT,Modern CPP를 사용해서 현업에서 바로 사용할 수 있는 개발하기
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,IT 대기업 현업 개발자와 함께 하는 백엔드 개발 실무
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,기획부터 개발까지 파이썬 백엔드 개발 실무 체험
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,IT 대기업 개발자와 채팅 서비스 마이그레이션으로 백엔드 직무 체험하기
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,나만의 포트폴리오 작성으로 웹개발 백엔드 직무 체험하기
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,"파이썬으로 배우는 백엔드 개발 실무 : API 개발, 구현, 배포 등"
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,유니콘 스타트업 기술 면접관에게 배우는 찐 현업 백엔드 개발 실무
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,"백엔드 개발 프로세스 체험. 서비스 설계, 데이터 전달 구상, 코드 작성"
SW개발-백엔드-IT,IT/SW,SW개발,SW개발,백엔드,IT,백엔드 개발 프로젝트를 수행하며 실무 경험 쌓기
SW개발-서버-IT,IT/SW,SW개발,SW개발,서버,IT,대기업 서버개발 현직자가 알려주는 서버개발 실무
SW개발-알고리즘-IT,IT/SW,SW개발,SW개발,알고리즘,IT,실전에 활용할 수 있는 알고리즘 개발 역량 강화하기
SW개발-알고리즘-IT,IT/SW,SW개발,SW개발,알고리즘,IT,현업에서 쓰이는 알고리즘으로 효율적인 SW개발자로 거듭나기
SW개발-인공지능-IT,IT/SW,SW개발,SW개발,인공지능,IT,현직 AI 엔지니어와 실전 Computer Vision : Git부터 AI 모델링까지
SW개발-임베디드-자동차,IT/SW,SW개발,SW개발,임베디드,자동차,자동차 전장 SW개발 현직자와 함께하는 SW개발 실무
SW개발-프론트-IT,IT/SW,SW개발,SW개발,프론트,IT,프론트엔드 실무 프로세스 체험 : 프로젝트 세팅부터 회고까지
게임-N/A-IT,IT/SW,게임,게임,N/A,IT,게임QA(Quality Assurance) 실무 수행하기
네트워크-N/A-통신,IT/SW,네트워크,네트워크,N/A,통신,"통신사 현직자와 함께하는 인프라, 네트워크 실무"
데이터-API개발-IT,IT/SW,데이터,데이터,API개발,IT,"데이터 엔지니어가 실제로 하는 API 개발 전체 과정, 이슈 및 해결방안"
데이터-DB-IT,IT/SW,데이터,데이터,DB,IT,IT현직자가 알려주는 SQL로 배우는 데이터 실무 AtoZ
데이터-N/A-IT,IT/SW,데이터,데이터,N/A,IT,현직 데이터분석팀 리드와 함께하는 데이터 분석 실무
데이터-N/A-IT,IT/SW,데이터,데이터,N/A,IT,"매출 데이터 분석과 보고서 작성으로 배우는 데이터 분석, 시각화 실무"
데이터-N/A-IT,IT/SW,데이터,데이터,N/A,IT,데이터 전처리 및 데이터 분석을 기반으로 실무 체험하기!
데이터-N/A-IT,IT/SW,데이터,데이터,N/A,IT,데이터 분석 실무체험 : 프로덕트/서비스에 최적화된 데이터 분석 기획하기
데이터-N/A-금융,IT/SW,데이터,데이터,N/A,금융,비전공자 출신 현직자와 함께 하는 SQL 활용 데이터 분석 직무 체험
데이터-N/A-산업무관,IT/SW,데이터,데이터,N/A,산업무관,SQL과 Redash를 활용한 E-commerce 데이터 분석 실무 체험
데이터-N/A-커머스,IT/SW,데이터,데이터,N/A,커머스,실무에도 통하는 데이터 분석 프로젝트 포트폴리오 만들기
데이터-PM-IT,IT/SW,데이터,데이터,PM,IT,IT 회사 데이터 활용의 중심이 되는 데이터 PM 실무 체험하기
데이터-SQL-IT,IT/SW,데이터,데이터,SQL,IT,SQL 입문부터 활용까지 - 데이터 분석 보고서 작성과 대시보드 개발
데이터-SQL-IT,IT/SW,데이터,데이터,SQL,IT,신입 데이터 분석가 되어보기: SQL 부터 유저 세분화까지
데이터-SQL-IT,IT/SW,데이터,데이터,SQL,IT,IT현직자가 알려주는 SQL로 배우는 데이터 추출 실무 백서 A to Z
데이터-SQL-IT,IT/SW,데이터,데이터,SQL,IT,대기업 현직자와 함께 SQL과 고객요구사항 실무까지 데이터 직무 AtoZ
데이터-SQL-IT,IT/SW,데이터,데이터,SQL,IT,Analytics와 SQL을 이용한 IT 앱 서비스 데이터 분석 실무
데이터-SQL-IT,IT/SW,데이터,데이터,SQL,IT,데이터 엔지니어에게 배우는 SQL 데이터 처리 실무
데이터베이스(DB)-DB-IT,IT/SW,데이터베이스(DB),데이터베이스(DB),DB,IT,데이터 엔지니어의 모든 실무 유형과 취업전략
데이터베이스(DB)-DB-IT,IT/SW,데이터베이스(DB),데이터베이스(DB),DB,IT,IT대기업 현직자 엔지니어와 함께하는 데이터베이스(DB) 실무
보안-N/A-IT,IT/SW,보안,보안,N/A,IT,IT 보안 최고 책임자와 함께하는 정보보안 실무 체험하기
보안-N/A-산업무관,IT/SW,보안,보안,N/A,산업무관,"현업 보안 담당자와 함께 정보보안, 개인정보 보호 실무체험하기"
보안-N/A-산업무관,IT/SW,보안,보안,N/A,산업무관,현직 담당자가 알려주는 개인정보보호 실무
빅데이터-N/A-IT,IT/SW,빅데이터,빅데이터,N/A,IT,IT대기업 현직자와 빅데이터 실무 기초부터 실전까지 AtoZ 경험하기
빅데이터-N/A-IT,IT/SW,빅데이터,빅데이터,N/A,IT,"현직 빅데이터 분석가와 함께하는 ""실전 분석 역량"" 기르기"
빅데이터-N/A-IT,IT/SW,빅데이터,빅데이터,N/A,IT,데이터분석 실무자와 빅데이터 인프라부터 데이터 분석 경험하기
빅데이터-N/A-IT,IT/SW,빅데이터,빅데이터,N/A,IT,"빅데이터 분석? 실무 비지니스 처럼 한 번, 분석해보자."
빅데이터-N/A-IT,IT/SW,빅데이터,빅데이터,N/A,IT,"빅데이터 실무 체험 : 서비스 이해부터 데이터 분석, 인사이트 도출까지"
빅데이터-N/A-IT,IT/SW,빅데이터,빅데이터,N/A,IT,"실무에서 빛나는 데이터 사이언티스트 되기, 실무의 AI/ML AtoZ"
빅데이터-N/A-금융,IT/SW,빅데이터,빅데이터,N/A,금융,분석 역량과 부동산 지식을 한 번에 쌓는 데이터 분석 프로젝트 실무 체험
빅데이터-N/A-정부/공공기관,IT/SW,빅데이터,빅데이터,N/A,정부/공공기관,AI/데이터 기획 직무 경험 : 소통 노하우부터 모델링 보고서까지
시스템엔지니어-IT컨설팅-IT,IT/SW,시스템엔지니어,시스템엔지니어,IT컨설팅,IT,대기업 IT 컨설턴트와 함께하는 IT 컨설팅 실무 경험!
시스템엔지니어-N/A-IT,IT/SW,시스템엔지니어,시스템엔지니어,N/A,IT,IT개발환경 세팅을 위한 시스템엔지니어 업무 프로세스 경험하기
시스템엔지니어-클라우드-IT,IT/SW,시스템엔지니어,시스템엔지니어,클라우드,IT,대기업 인프라 엔지니어와 실전사례로 클라우드 설계/구축/운영 풀코스 체험
웹개발-N/A-IT,IT/SW,웹개발,웹개발,N/A,IT,"800개 이상의 프로젝트를 리뷰한 현직자와 함께하는 웹 접근성, 웹 표준 직무체험"
웹개발-N/A-IT,IT/SW,웹개발,웹개발,N/A,IT,반응형 웹 제작으로 배우는 UI개발 실무
웹개발-N/A-IT,IT/SW,웹개발,웹개발,N/A,IT,대기업과 IT 스타트업에서 모두 활용 가능한 웹개발 직무 체험
웹개발-N/A-IT,IT/SW,웹개발,웹개발,N/A,IT,실제 현업 WEB 개발자와 함께 SW 포트폴리오 제작까지!
웹개발-N/A-IT,IT/SW,웹개발,웹개발,N/A,IT,"CSS 레이아웃 설계의 모든 것! 기본 개념부터 Flex, Grid 까지"
웹개발-N/A-IT,IT/SW,웹개발,웹개발,N/A,IT,컴포넌트 단위 웹개발 : 포트폴리오 완성하기
웹개발-N/A-금융,IT/SW,웹개발,웹개발,N/A,금융,10년차 현직자와 함께하는 웹개발 실무 체험 : 프론트엔드부터 백엔드까지
웹개발-백엔드-IT,IT/SW,웹개발,웹개발,백엔드,IT,백엔드 개발의 기본기를 잡아가는 크롤링 마스터하기
웹개발-프론트-IT,IT/SW,웹개발,웹개발,프론트,IT,프론트엔드 현직자와 함께하는 개발 직무 A to Z
웹개발-프론트-IT,IT/SW,웹개발,웹개발,프론트,IT,스타트업 프론트엔드 개발자로 실무 체험하기
웹개발-프론트-IT,IT/SW,웹개발,웹개발,프론트,IT,프론트엔드 개발자와 React를 이용한 개발 및 배포 실무 경험하기
인공지능-N/A-IT,IT/SW,인공지능,인공지능,N/A,IT,"인공지능을 활용한 챗봇 구축 기획부터 설계, 구현 A to Z"
인공지능-N/A-IT,IT/SW,인공지능,인공지능,N/A,IT,데이터사이언티스트와 함께하는 인공지능 프로젝트 A to Z : 모델링부터 서빙까지
인공지능-N/A-IT,IT/SW,인공지능,인공지능,N/A,IT,인공지능(AI) 직무 현직자와 함께 인공지능 서비스 기획 및 개발하기
인공지능-인공지능-IT,IT/SW,인공지능,인공지능,인공지능,IT,현직 인공지능 엔지니어와 함께하는 AI 에이전트 개발의 모든 것
전산-N/A-IT,IT/SW,전산,전산,N/A,IT,"서버, 네트워크 등을 관리하는 '전산관리' 직무 이해하기"
전산-N/A-공기업,IT/SW,전산,전산,N/A,공기업,"공기업 현업처럼 사업해보기 : 망구성, 사업금액부터 RFP 작성까지"
전산-N/A-패션,IT/SW,전산,전산,N/A,패션,외국계 대기업 시스템 관리자 직무 체험 : OS생성부터 장애 예방까지
BM-N/A-뷰티/생활,MD/상품기획,BM,BM,N/A,뷰티/생활,"대기업 뷰티 BM과 함께 하는 실제 뷰티 브랜드, 히트제품 런칭 프로세스"
BM-N/A-뷰티/생활,MD/상품기획,BM,BM,N/A,뷰티/생활,대기업 10년차 뷰티BM과 함께하는 상품 기획 실무 & 포트폴리오 만들기
BM-N/A-뷰티/생활,MD/상품기획,BM,BM,N/A,뷰티/생활,화장품 BM 매니저와 함께 상품 개발 직무 이해하기
BM-N/A-뷰티/생활,MD/상품기획,BM,BM,N/A,뷰티/생활,뷰티대기업 히트상품 BM 현직자의 밀착 실무 강의
MD-N/A-산업무관,MD/상품기획,MD,MD,N/A,산업무관,상품개발 및 프로모션 운영으로 이커머스 MD 직무 깊이 이해하기
MD-N/A-식음료,MD/상품기획,MD,MD,N/A,식음료,"대형마트 신선식품 바이어(MD)의 매출분석, 행사기획, 상품개발 실무체험"
MD-N/A-유통/물류,MD/상품기획,MD,MD,N/A,유통/물류,유통업 식품MD 현직자에게 배우는 상품기획 실무
MD-N/A-패션,MD/상품기획,MD,MD,N/A,패션,"소비트렌드 예측, 판매데이터 분석과 물량기획으로 배우는 MD 실무"
MD-N/A-패션,MD/상품기획,MD,MD,N/A,패션,"화려하게만 보이는 명품, 패션 바이어 MD의 진짜 실무를 배워보세요"
MD-면세점-유통/물류,MD/상품기획,MD,MD,면세점,유통/물류,"면세점 MD가 되어 바잉 계획부터 브랜드 입점, PB상품 개발까지"
MD-백화점-유통/물류,MD/상품기획,MD,MD,백화점,유통/물류,3대 백화점 현직자와 함께 경험하는 진짜 MD 실무
MD-식품-유통/물류,MD/상품기획,MD,MD,식품,유통/물류,유통사 현직자와 함께하는 MD 실무체험
MD/상품기획-N/A-MD,MD/상품기획,MD/상품기획,MD/상품기획,N/A,MD,"이커머스 시대, 배송 PB 상품 기획으로 체험하는 MD 직무의 AtoZ"
MD/상품기획-N/A-뷰티/생활,MD/상품기획,MD/상품기획,MD/상품기획,N/A,뷰티/생활,코멘토 내부 줌 특강
MD/상품기획-N/A-뷰티/생활,MD/상품기획,MD/상품기획,MD/상품기획,N/A,뷰티/생활,코스메틱 상품 기획 MD 직무 체험하기
MD/상품기획-N/A-유통/물류,MD/상품기획,MD/상품기획,MD/상품기획,N/A,유통/물류,편의점 영업관리와 MD의 실제 업무를 통해 알아보는 상품기획이란
MD/상품기획-N/A-커머스,MD/상품기획,MD/상품기획,MD/상품기획,N/A,커머스,MD가 되어 직접 오픈 마켓의 상품 기획하기
MD/상품기획-N/A-패션,MD/상품기획,MD/상품기획,MD/상품기획,N/A,패션,창업/플랫폼 모두 경험한 멘토와 패션 브랜드 온라인MD 실무 체험하기
MD/상품기획-N/A-패션,MD/상품기획,MD/상품기획,MD/상품기획,N/A,패션,"대기업 패션회사 상품기획MD 체험, 제조부터 매출 관리까지!"
MD/상품기획-N/A-패션,MD/상품기획,MD/상품기획,MD/상품기획,N/A,패션,브랜드 분석부터 판매율관리까지 패션MD 실무 A to Z
상품기획-N/A-산업무관,MD/상품기획,상품기획,상품기획,N/A,산업무관,"글로벌 차종 상품 기획, 대기업 현직자와 함께 하면 어렵지 않아요!"
상품기획-N/A-산업무관,MD/상품기획,상품기획,상품기획,N/A,산업무관,3대 통신사 현직자와 함께하는 상품기획의 A to Z
영업관리/MD-N/A-방송/엔터,MD/상품기획,영업관리/MD,영업관리/MD,N/A,방송/엔터,이커머스와 홈쇼핑 온라인 유통 MD 실무 체험하기
영업관리/MD-N/A-유통/물류,MD/상품기획,영업관리/MD,영업관리/MD,N/A,유통/물류,3대 홈쇼핑 MD와 함께 신상품 론칭 실무경험
영업관리/MD-N/A-패션,MD/상품기획,영업관리/MD,영업관리/MD,N/A,패션,패션 MD vs 영업 : 5주 인턴이 되어 나에게 맞는 패션회사 직무찾기
IT PM-N/A-게임,PM,IT PM,IT PM,N/A,게임,게임사업 PM 실무 및 게임 서비스 사이클에 대한 이해
IT PM-N/A-전자/기계,PM,IT PM,IT PM,N/A,전자/기계,"모바일 PM과 함께하는 모바일 OS 분석, 프로젝트 관리 실무 체험"
PM-N/A-건설/중공업,PM,PM,PM,N/A,건설/중공업,산업공학 전공자가 도전해 볼 직무! 건설사 Planner에 도전하세요!
PM-N/A-게임,PM,PM,PM,N/A,게임,"게임 사업 PM 실무의 A-Z, 직무 준비를 위한 필수 코스!"
PM-N/A-자동차,PM,PM,PM,N/A,자동차,"대기업 배터리사(2차 전지) 자동차산업 노다지 직무, PM 직무 체험하기"
PM-프로덕트-IT,PM,PM,PM,프로덕트,IT,웹/모바일 앱 전문 PM과 함께하는 프로덕트 매니저 실무 체험
PM-프로덕트-커머스,PM,PM,PM,프로덕트,커머스,온라인 서비스 플랫폼 Product Manager(PM) 직무 체험
PM-프로젝트-게임,PM,PM,PM,프로젝트,게임,문과라서 가능하다! 게임업계 사업PM에 대한 모든 것을 알려드립니다!
ERP-N/A-전자/기계,SCM,ERP,ERP,N/A,전자/기계,글로벌 빅4 컨설팅펌 컨설턴트와 함께하는 SCM(ERP)
SCM-N/A-뷰티/생활,SCM,SCM,SCM,N/A,뷰티/생활,밸류 체인 별 이슈 분석 및 전략 수립으로 배우는 SCM 실무
SCM-N/A-산업무관,SCM,SCM,SCM,N/A,산업무관,SCM 전문가가 SCM의 기초부터 제대로 잡아드립니다
SCM-N/A-산업무관,SCM,SCM,SCM,N/A,산업무관,현직자와 함께하는 SCM 직무 이해하기
SCM-N/A-유통/물류,SCM,SCM,SCM,N/A,유통/물류,종합물류기업 기술개발 연구원 멘토와 함께하는 SCM 컨설팅 실무 체험
SCM-N/A-유통/물류,SCM,SCM,SCM,N/A,유통/물류,면세점의 물류와 유통은 어떻게 이루어질까?
SCM-N/A-유통/물류,SCM,SCM,SCM,N/A,유통/물류,연매출 5조 대기업 현직자와 함께하는 SCM
SCM-N/A-제조업,SCM,SCM,SCM,N/A,제조업,반도체설비회사 SCM 직무 현직자에게 배우는 SCM 지원 가이드라인 업무
SCM-N/A-회계/컨설팅,SCM,SCM,SCM,N/A,회계/컨설팅,글로벌 빅4 출신 컨설턴트와 함께하는 SCM/물류 컨설팅 업계 이해하기
기계설계-N/A-에너지/화학,건설/기계/기술,기계설계,기계설계,N/A,에너지/화학,석유화학 Global  EPC 현직자와 함께하는 기계설계 실무
기계설계-P&ID-건설/중공업,건설/기계/기술,기계설계,기계설계,P&ID,건설/중공업,"플랜트 설계 실무 체험 : PFD 및 P&ID 작성, 위험성 평가 등"
기계설계-플랜트-건설/중공업,건설/기계/기술,기계설계,기계설계,플랜트,건설/중공업,입찰 프로젝트 실무를 통해 플랜트 기계 설계 직무 이해하기
기계설계-플랜트-건설/중공업,건설/기계/기술,기계설계,기계설계,플랜트,건설/중공업,발전소 플랜트 담당자의 기계 및 프로세스 설계 실무
기계설계-플랜트-건설/중공업,건설/기계/기술,기계설계,기계설계,플랜트,건설/중공업,Global  EPC 전력(발전) 기계 설계 현직 실무 캠프
기술직-N/A-공기업,건설/기계/기술,기술직,기술직,N/A,공기업,현직자가 알려주는 공기업 기술직 실무
기술직-에너지-공기업,건설/기계/기술,기술직,기술직,에너지,공기업,건설공사를 직접 계획해보면서 배우는 공기업 기술직 실무!
기술직-에너지-공기업,건설/기계/기술,기술직,기술직,에너지,공기업,공기업 기술직의 A to Z 실무경험하기
설계-N/A-건설/중공업,건설/기계/기술,설계,설계,N/A,건설/중공업,해외 플랜트 설계 현업 체험 : 설계 직무에서 가장 중요한 핵심 역량 배우기
설계-N/A-공기업,건설/기계/기술,설계,설계,N/A,공기업,공기업 시설 파트 설계 직무가 하는 일 A부터 Z까지 경험하기!
설계-건축-건설/중공업,건설/기계/기술,설계,설계,건축,건설/중공업,"대형건축설계사무소는 수주과정에서 어떤 일을 하고, 어떻게 사고할까?"
설계-계장설계-건설/중공업,건설/기계/기술,설계,설계,계장설계,건설/중공업,Global EPC 현직자와 함께하는 계장(제어) 설계 실무 이해
설계-플랜트-건설/중공업,건설/기계/기술,설계,설계,플랜트,건설/중공업,플랜트 설계 10년 이상 현직자와 함께하는 사우디 플랜트 종합설계 체험!
설계-플랜트설계-건설/중공업,건설/기계/기술,설계,설계,플랜트설계,건설/중공업,엔지니어링사 현직자와 화공 공정설계 실무 체험
소방통신설비-N/A-건설/기계/기술,건설/기계/기술,소방통신설비,소방통신설비,N/A,건설/기계/기술,현직자와 함께 하는 찐 소방안전관리 업무의 경험과 이해
안전-N/A-산업무관,건설/기계/기술,안전,안전,N/A,산업무관,안전관리자의 핵심 업무 : 안전경영시스템 및 PSM 이해하기
안전-N/A-산업무관,건설/기계/기술,안전,안전,N/A,산업무관,"안전관리자 실무 체험하기 : 위험성 평가, 현장 안전진단 등"
안전-N/A-산업무관,건설/기계/기술,안전,안전,N/A,산업무관,넓고 광범위한 안전 관리 업무 명확히 깨우치기 그리고 PSM
안전-N/A-산업무관,건설/기계/기술,안전,안전,N/A,산업무관,안전관리 업무와 안전기획 업무 : 현장 안전관리와 본사 안전관리
안전-N/A-산업무관,건설/기계/기술,안전,안전,N/A,산업무관,"현장 안전, PSM 등 실무과제를 통한 안전, 보건 업무의 이해"
안전-N/A-정부/공공기관,건설/기계/기술,안전,안전,N/A,정부/공공기관,공기업 현직자와 안전/보건관리자 실무 체험하기
안전-N/A-제조업,건설/기계/기술,안전,안전,N/A,제조업,"안전관리 현직자와 함께하는 안전관리자 필수 실무 체험 : 위험성 평가, PSM 등"
안전-보건-산업무관,건설/기계/기술,안전,안전,보건,산업무관,"보건관리자, 산업보건 실무 체험하기 (사업장 보건업무 이해하기)"
안전환경보건-N/A-산업무관,건설/기계/기술,안전환경보건,안전환경보건,N/A,산업무관,안전보건환경 직무 종사자라면 꼭 알아야 하는 실무 내용 경험하기
안전환경보건-N/A-에너지/화학,건설/기계/기술,안전환경보건,안전환경보건,N/A,에너지/화학,"대기업·외국계 기준 안전관리 실무: PSM, EHS, 안전보건전담조직"
전기-N/A-반도체,건설/기계/기술,전기,전기,N/A,반도체,대기업 전기기술 현직자와 함께하는 전기 기술 실무 경험
전기-계장제어-건설/중공업,건설/기계/기술,전기,전기,계장제어,건설/중공업,"Top 대기업,외국계 출신 전문가의 전기/계장제어(PLC) 설계·유지관리 실무"
전기-계장제어-건설/중공업,건설/기계/기술,전기,전기,계장제어,건설/중공업,"대기업 전기/계장, 제어설계 현직 전문가와 프로젝트 엔지니어링 실무 경험하기"
전기-계전-에너지/화학,건설/기계/기술,전기,전기,계전,에너지/화학,대기업 현직 전기 엔지니어가 알려주는 현장 실무 A to Z
전기-발전플랜트설계-건설/중공업,건설/기계/기술,전기,전기,발전플랜트설계,건설/중공업,"발전플랜트 분야 프로젝트 수주 후, 전기 설계 직무에서 하는 일 체험하기"
전기-발전플랜트설계-건설/중공업,건설/기계/기술,전기,전기,발전플랜트설계,건설/중공업,전기설계 현직자와 함께 발전 플랜트 설계로 전기설계 직무 경험!
전기-설계-전자/기계,건설/기계/기술,전기,전기,설계,전자/기계,전기 엔지니어와 함께 전기설계 실무 이해하기
전기-송변전-공기업,건설/기계/기술,전기,전기,송변전,공기업,전기지식 이해도 완성을 위한 송·변전 실무 체험
전기-전력공급-공기업,건설/기계/기술,전기,전기,전력공급,공기업,대한민국의 전기 서비스 품질 관리 실무로 전력 공기업 직무 체험
전기-플랜트-건설/중공업,건설/기계/기술,전기,전기,플랜트,건설/중공업,EPC 플랜트 전기설계자와 함께 실무 체험하기
조경-N/A-건설/중공업,건설/기계/기술,조경,조경,N/A,건설/중공업,자격증과 학교공부로 알기 어려운 조경 실무
토목-N/A-건설/중공업,건설/기계/기술,토목,토목,N/A,건설/중공업,건설사 토목직 현직자의 업무 체험하기
프로젝트엔지니어-N/A-건설/중공업,건설/기계/기술,프로젝트엔지니어,프로젝트엔지니어,N/A,건설/중공업,Global EPC 현직자와 함께하는 프로젝트 엔지니어 실무 이해
"현장, 시공, 감리, 공무-N/A-건설/중공업",건설/기계/기술,"현장, 시공, 감리, 공무","현장, 시공, 감리, 공무",N/A,건설/중공업,"현장 시공, 품질, 안전 실무부터 건설사업 수주까지! 건설 사업 실무!"
"현장, 시공, 감리, 공무-인프라-반도체",건설/기계/기술,"현장, 시공, 감리, 공무","현장, 시공, 감리, 공무",인프라,반도체,"반도체 인프라기술, Utility 업무 간접경험을 통해 직무 능력 향상하기"
환경-N/A-산업무관,건설/기계/기술,환경,환경,N/A,산업무관,학교에선 알려주지 않는 환경 실무 이해하기
환경-N/A-산업무관,건설/기계/기술,환경,환경,N/A,산업무관,"대기업 환경안전 과장과 함께 ESG, 환경안전 실무 배우기!"
ESG-N/A-산업무관,경영/사무/행정,ESG,ESG,N/A,산업무관,ESG 업무 이해를 바탕으로 실무 체험하기:보고서 발간부터 개선 과제까지
ESG-N/A-산업무관,경영/사무/행정,ESG,ESG,N/A,산업무관,대기업 ESG/Global CSR 업무를 통한 지속가능경영 이해하기 (ESG Master)
ESG-N/A-산업무관,경영/사무/행정,ESG,ESG,N/A,산업무관,전략적 ESG : 지속 가능성 과제를 성장 기회로 전환
IR-N/A-산업무관,경영/사무/행정,IR,IR,N/A,산업무관,L전자•화장품 대기업 출신 멘토와 함께하는 IR 실무 체험
MICE-N/A-호텔/레저,경영/사무/행정,MICE,MICE,N/A,호텔/레저,MICE 산업 PCO(국제회의 기획사)가 실제로 하는 일 체험하기
경영관리-N/A-금융,경영/사무/행정,경영관리,경영관리,N/A,금융,재무기획 현직자에게 배우는 경영계획 조정부터 사업 수익성 진단까지
경영관리-N/A-산업무관,경영/사무/행정,경영관리,경영관리,N/A,산업무관,"경영관리의 핵심, 경영진 보고실무 과제로 경영관리 직무 이해"
경영관리-N/A-산업무관,경영/사무/행정,경영관리,경영관리,N/A,산업무관,금융권 인사담당자와 함께하는 경영관리 실무 체험
경영기획-N/A-산업무관,경영/사무/행정,경영기획,경영기획,N/A,산업무관,"예산 적정성 검토부터 KPI 수립까지, 경영기획 직무에서 하는 일 체험"
경영기획-N/A-산업무관,경영/사무/행정,경영기획,경영기획,N/A,산업무관,식품유통계열 현직자의 경영기획 실무
경영기획-N/A-산업무관,경영/사무/행정,경영기획,경영기획,N/A,산업무관,대기업 S사 현직자의 경영기획 실무
경영기획-N/A-유통/물류,경영/사무/행정,경영기획,경영기획,N/A,유통/물류,경영 기획(전략 기획) 직무는 어떤 일을 할까? : 기초 실무 체험하기
경영지원-N/A-산업무관,경영/사무/행정,경영지원,경영지원,N/A,산업무관,"중소, 중견 기업의 경영지원 업무는 무슨일을 할까?"
국제협력-N/A-비영리,경영/사무/행정,국제협력,국제협력,N/A,비영리,프로젝트 수행 및 관리 과제로 경험하는 국제개발협력 주니어 실무 체험
국제협력-N/A-비영리,경영/사무/행정,국제협력,국제협력,N/A,비영리,프로젝트 기획 및 관리 실무로 국제개발협력 직무 깊이 이해하기
국제협력-N/A-정부/공공기관,경영/사무/행정,국제협력,국제협력,N/A,정부/공공기관,신입 때 제대로 인정받을 수 있는 공공기관 국제협력 실무 액기스 배우기
국제협력-N/A-정부/공공기관,경영/사무/행정,국제협력,국제협력,N/A,정부/공공기관,"글로벌 시대, 국제회의를 직접 기획하고 실무를 경험해보세요"
